2024-06-21 16:25:03,108 DEBUG   HandlerThread:1509 [system_monitor.py:probe():213] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-06-21T20:25:03.071522', 'startedAt': '2024-06-21T20:25:02.251419', 'docker': None, 'cuda': None, 'args': ('--batch', '4', '--epochs', '4', '--img', '640', '--device', 'cuda:0', '--data', 'SailbotVT-4/data.yaml', '--weights', 'weights/yolov9-c.pt', '--cfg', 'models/detect/yolov9-c.yaml', '--hyp', 'hyp.scratch-high.yaml', '--freeze', '10'), 'state': 'running', 'program': '/home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/train_dual.py', 'codePath': 'train_dual.py', 'git': {'remote': 'https://github.com/WongKinYiu/yolov9.git', 'commit': '5b1ea9a8b3f0ffe4fe0e203ec6232d788bb3fcff'}, 'email': 'chrisjnassif@gmail.com', 'root': '/home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9', 'host': 'ChrisNassif', 'username': 'animated', 'executable': '/home/animated/miniforge3/bin/python', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2687.9970000000008, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}, {'current': 2687.997, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 83.35985946655273}, 'gpu': 'NVIDIA GeForce RTX 4070 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 7.5745697021484375}}
2024-06-21 16:25:03,108 INFO    HandlerThread:1509 [system_monitor.py:probe():214] Finished collecting system info
2024-06-21 16:25:03,108 INFO    HandlerThread:1509 [system_monitor.py:probe():217] Publishing system info
2024-06-21 16:25:03,108 DEBUG   HandlerThread:1509 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-21 16:25:03,109 DEBUG   HandlerThread:1509 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-21 16:25:03,109 DEBUG   HandlerThread:1509 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-21 16:25:03,948 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_created():278] file/dir created: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/wandb-summary.json
2024-06-21 16:25:03,948 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_created():278] file/dir created: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/requirements.txt
2024-06-21 16:25:03,948 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_created():278] file/dir created: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/conda-environment.yaml
2024-06-21 16:25:08,949 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/conda-environment.yaml
2024-06-21 16:25:09,002 DEBUG   HandlerThread:1509 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-21 16:25:09,003 INFO    HandlerThread:1509 [system_monitor.py:probe():219] Finished publishing system info
2024-06-21 16:25:09,005 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: status_report
2024-06-21 16:25:09,005 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: keepalive
2024-06-21 16:25:09,006 DEBUG   SenderThread:1509 [sender.py:send():336] send: files
2024-06-21 16:25:09,006 INFO    SenderThread:1509 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2024-06-21 16:25:09,008 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: stop_status
2024-06-21 16:25:09,008 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: stop_status
2024-06-21 16:25:09,395 DEBUG   SenderThread:1509 [sender.py:send():336] send: telemetry
2024-06-21 16:25:09,396 DEBUG   SenderThread:1509 [sender.py:send():336] send: exit
2024-06-21 16:25:09,396 INFO    SenderThread:1509 [sender.py:send_exit():559] handling exit code: 1
2024-06-21 16:25:09,396 INFO    SenderThread:1509 [sender.py:send_exit():561] handling runtime: 5
2024-06-21 16:25:09,397 INFO    SenderThread:1509 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-06-21 16:25:09,397 INFO    SenderThread:1509 [sender.py:send_exit():567] send defer
2024-06-21 16:25:09,397 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,397 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 0
2024-06-21 16:25:09,397 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,397 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 0
2024-06-21 16:25:09,397 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 1
2024-06-21 16:25:09,397 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,397 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 1
2024-06-21 16:25:09,398 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,398 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 1
2024-06-21 16:25:09,398 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 2
2024-06-21 16:25:09,398 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,398 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 2
2024-06-21 16:25:09,398 INFO    HandlerThread:1509 [system_monitor.py:finish():193] Stopping system monitor
2024-06-21 16:25:09,399 DEBUG   SystemMonitor:1509 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2024-06-21 16:25:09,399 INFO    HandlerThread:1509 [interfaces.py:finish():199] Joined cpu monitor
2024-06-21 16:25:09,400 DEBUG   SystemMonitor:1509 [system_monitor.py:_start():168] Finished system metrics aggregation loop
2024-06-21 16:25:09,400 INFO    HandlerThread:1509 [interfaces.py:finish():199] Joined disk monitor
2024-06-21 16:25:09,401 DEBUG   SystemMonitor:1509 [system_monitor.py:_start():172] Publishing last batch of metrics
2024-06-21 16:25:09,406 INFO    HandlerThread:1509 [interfaces.py:finish():199] Joined gpu monitor
2024-06-21 16:25:09,407 INFO    HandlerThread:1509 [interfaces.py:finish():199] Joined memory monitor
2024-06-21 16:25:09,407 INFO    HandlerThread:1509 [interfaces.py:finish():199] Joined network monitor
2024-06-21 16:25:09,407 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,407 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 2
2024-06-21 16:25:09,407 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 3
2024-06-21 16:25:09,407 DEBUG   SenderThread:1509 [sender.py:send():336] send: stats
2024-06-21 16:25:09,407 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,407 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 3
2024-06-21 16:25:09,407 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,407 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 3
2024-06-21 16:25:09,407 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 4
2024-06-21 16:25:09,407 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,407 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 4
2024-06-21 16:25:09,408 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,408 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 4
2024-06-21 16:25:09,408 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 5
2024-06-21 16:25:09,408 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,408 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 5
2024-06-21 16:25:09,408 DEBUG   SenderThread:1509 [sender.py:send():336] send: summary
2024-06-21 16:25:09,408 INFO    SenderThread:1509 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-06-21 16:25:09,408 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,408 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 5
2024-06-21 16:25:09,408 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 6
2024-06-21 16:25:09,408 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,408 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 6
2024-06-21 16:25:09,409 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,409 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 6
2024-06-21 16:25:09,410 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: status_report
2024-06-21 16:25:09,771 INFO    wandb-upload_0:1509 [upload_job.py:push():138] Uploaded file /tmp/tmp5wwov9tqwandb/lvsewil3-wandb-metadata.json
2024-06-21 16:25:09,777 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 7
2024-06-21 16:25:09,778 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:09,778 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 7
2024-06-21 16:25:09,778 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:09,778 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 7
2024-06-21 16:25:09,949 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/wandb-summary.json
2024-06-21 16:25:09,950 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/config.yaml
2024-06-21 16:25:09,950 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_created():278] file/dir created: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/output.log
2024-06-21 16:25:09,950 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_created():278] file/dir created: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/wandb-metadata.json
2024-06-21 16:25:10,014 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-21 16:25:11,401 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 8
2024-06-21 16:25:11,401 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: poll_exit
2024-06-21 16:25:11,401 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:11,401 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 8
2024-06-21 16:25:11,402 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:11,402 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 8
2024-06-21 16:25:11,407 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 9
2024-06-21 16:25:11,407 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:11,407 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 9
2024-06-21 16:25:11,407 DEBUG   SenderThread:1509 [sender.py:send():336] send: artifact
2024-06-21 16:25:11,950 INFO    Thread-12 :1509 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/output.log
2024-06-21 16:25:12,128 INFO    SenderThread:1509 [sender.py:send_artifact():1428] sent artifact job-https___github.com_WongKinYiu_yolov9.git_train_dual.py - {'id': 'QXJ0aWZhY3Q6OTA3NjAzNzMw', 'digest': 'd3e818d864ff1c4131ba1b495aa4ba20', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_WongKinYiu_yolov9.git_train_dual.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_WongKinYiu_yolov9.git_train_dual.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIxNzAyMTQ5Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTA3NjAzNzMw', 'versionIndex': 1}}, 'version': 'v1'}
2024-06-21 16:25:12,128 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:12,128 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 9
2024-06-21 16:25:12,128 INFO    SenderThread:1509 [dir_watcher.py:finish():365] shutting down directory watcher
2024-06-21 16:25:12,951 INFO    SenderThread:1509 [dir_watcher.py:finish():395] scan: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files
2024-06-21 16:25:12,951 INFO    SenderThread:1509 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/conda-environment.yaml conda-environment.yaml
2024-06-21 16:25:12,952 INFO    SenderThread:1509 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/output.log output.log
2024-06-21 16:25:12,952 INFO    SenderThread:1509 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/requirements.txt requirements.txt
2024-06-21 16:25:12,952 INFO    SenderThread:1509 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/wandb-metadata.json wandb-metadata.json
2024-06-21 16:25:12,952 INFO    SenderThread:1509 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/config.yaml config.yaml
2024-06-21 16:25:12,952 INFO    SenderThread:1509 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/wandb-summary.json wandb-summary.json
2024-06-21 16:25:12,952 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 10
2024-06-21 16:25:12,952 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:12,952 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 10
2024-06-21 16:25:12,957 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:12,957 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 10
2024-06-21 16:25:12,957 INFO    SenderThread:1509 [file_pusher.py:finish():164] shutting down file pusher
2024-06-21 16:25:13,329 INFO    wandb-upload_2:1509 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/requirements.txt
2024-06-21 16:25:13,423 INFO    wandb-upload_1:1509 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/conda-environment.yaml
2024-06-21 16:25:13,436 INFO    wandb-upload_4:1509 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/wandb-summary.json
2024-06-21 16:25:13,440 INFO    wandb-upload_3:1509 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/config.yaml
2024-06-21 16:25:13,472 INFO    wandb-upload_0:1509 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/files/output.log
2024-06-21 16:25:13,673 INFO    Thread-11 (_thread_body):1509 [sender.py:transition_state():587] send defer: 11
2024-06-21 16:25:13,673 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:13,673 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 11
2024-06-21 16:25:13,673 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:13,673 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 11
2024-06-21 16:25:13,673 INFO    SenderThread:1509 [file_pusher.py:join():169] waiting for file pusher
2024-06-21 16:25:13,673 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 12
2024-06-21 16:25:13,674 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:13,674 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 12
2024-06-21 16:25:13,674 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:13,674 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 12
2024-06-21 16:25:13,749 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 13
2024-06-21 16:25:13,749 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:13,749 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 13
2024-06-21 16:25:13,749 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:13,749 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 13
2024-06-21 16:25:13,749 INFO    SenderThread:1509 [sender.py:transition_state():587] send defer: 14
2024-06-21 16:25:13,750 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:25:13,750 INFO    HandlerThread:1509 [handler.py:handle_request_defer():170] handle defer: 14
2024-06-21 16:25:13,750 DEBUG   SenderThread:1509 [sender.py:send():336] send: final
2024-06-21 16:25:13,750 DEBUG   SenderThread:1509 [sender.py:send():336] send: footer
2024-06-21 16:25:13,750 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: defer
2024-06-21 16:25:13,750 INFO    SenderThread:1509 [sender.py:send_request_defer():583] handle sender defer: 14
2024-06-21 16:25:13,751 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-21 16:25:13,751 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: server_info
2024-06-21 16:25:13,751 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: get_summary
2024-06-21 16:25:13,751 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: sampled_history
2024-06-21 16:25:13,752 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: poll_exit
2024-06-21 16:25:13,752 DEBUG   SenderThread:1509 [sender.py:send_request():363] send_request: server_info
2024-06-21 16:25:13,935 INFO    MainThread:1509 [wandb_run.py:_footer_history_summary_info():3429] rendering history
2024-06-21 16:25:13,935 INFO    MainThread:1509 [wandb_run.py:_footer_history_summary_info():3461] rendering summary
2024-06-21 16:25:13,935 INFO    MainThread:1509 [wandb_run.py:_footer_sync_info():3387] logging synced files
2024-06-21 16:25:13,936 DEBUG   HandlerThread:1509 [handler.py:handle_request():144] handle_request: shutdown
2024-06-21 16:25:13,936 INFO    HandlerThread:1509 [handler.py:finish():842] shutting down handler
2024-06-21 16:25:14,752 INFO    WriterThread:1509 [datastore.py:close():298] close: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162502-jeh1llp5/run-jeh1llp5.wandb
2024-06-21 16:25:14,935 INFO    SenderThread:1509 [sender.py:finish():1504] shutting down sender
2024-06-21 16:25:14,936 INFO    SenderThread:1509 [file_pusher.py:finish():164] shutting down file pusher
2024-06-21 16:25:14,936 INFO    SenderThread:1509 [file_pusher.py:join():169] waiting for file pusher
