2024-06-21 16:22:01,887 INFO    StreamThr :4570 [internal.py:wandb_internal():87] W&B internal server running at pid: 4570, started at: 2024-06-21 16:22:01.886915
2024-06-21 16:22:01,891 DEBUG   HandlerThread:4570 [handler.py:handle_request():144] handle_request: status
2024-06-21 16:22:01,893 INFO    WriterThread:4570 [datastore.py:open_for_write():85] open: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162201-sj11pd69/run-sj11pd69.wandb
2024-06-21 16:22:01,893 DEBUG   SenderThread:4570 [sender.py:send():336] send: header
2024-06-21 16:22:01,893 DEBUG   SenderThread:4570 [sender.py:send():336] send: run
2024-06-21 16:22:01,899 INFO    SenderThread:4570 [sender.py:_maybe_setup_resume():722] checking resume status for None/YOLOv5/sj11pd69
2024-06-21 16:22:02,591 INFO    SenderThread:4570 [dir_watcher.py:__init__():219] watching files in: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162201-sj11pd69/files
2024-06-21 16:22:02,591 INFO    SenderThread:4570 [sender.py:_start_run_threads():1078] run started: sj11pd69 with start time 1719001321.885962
2024-06-21 16:22:02,591 DEBUG   SenderThread:4570 [sender.py:send_request():363] send_request: summary_record
2024-06-21 16:22:02,591 INFO    SenderThread:4570 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2024-06-21 16:22:02,592 DEBUG   HandlerThread:4570 [handler.py:handle_request():144] handle_request: check_version
2024-06-21 16:22:02,592 DEBUG   SenderThread:4570 [sender.py:send_request():363] send_request: check_version
2024-06-21 16:22:02,833 DEBUG   HandlerThread:4570 [handler.py:handle_request():144] handle_request: run_start
2024-06-21 16:22:02,844 DEBUG   HandlerThread:4570 [system_info.py:__init__():31] System info init
2024-06-21 16:22:02,845 DEBUG   HandlerThread:4570 [system_info.py:__init__():46] System info init done
2024-06-21 16:22:02,845 INFO    HandlerThread:4570 [system_monitor.py:start():183] Starting system monitor
2024-06-21 16:22:02,845 INFO    SystemMonitor:4570 [system_monitor.py:_start():147] Starting system asset monitoring threads
2024-06-21 16:22:02,845 INFO    HandlerThread:4570 [system_monitor.py:probe():204] Collecting system info
2024-06-21 16:22:02,846 INFO    SystemMonitor:4570 [interfaces.py:start():187] Started cpu monitoring
2024-06-21 16:22:02,847 INFO    SystemMonitor:4570 [interfaces.py:start():187] Started disk monitoring
2024-06-21 16:22:02,847 INFO    SystemMonitor:4570 [interfaces.py:start():187] Started gpu monitoring
2024-06-21 16:22:02,848 INFO    SystemMonitor:4570 [interfaces.py:start():187] Started memory monitoring
2024-06-21 16:22:02,849 INFO    SystemMonitor:4570 [interfaces.py:start():187] Started network monitoring
2024-06-21 16:22:02,857 DEBUG   HandlerThread:4570 [system_info.py:probe():195] Probing system
2024-06-21 16:22:02,908 DEBUG   HandlerThread:4570 [system_info.py:_probe_git():180] Probing git
2024-06-21 16:22:02,911 DEBUG   HandlerThread:4570 [system_info.py:_probe_git():188] Probing git done
2024-06-21 16:22:02,911 DEBUG   HandlerThread:4570 [system_info.py:probe():240] Probing system done
